41.87800228;-87.63441452;3;22/02/2014 00:45;BATTERY
42.01479559;-87.67142081;3;22/02/2014 00:49;BATTERY
41.73397273;-87.60803111;3;22/02/2014 00:55;BATTERY
41.88493231;-87.75660319;8;22/02/2014 01:00;CRIMINAL DAMAGE
41.91178519;-87.75833809;3;22/02/2014 01:00;BATTERY
41.68632273;-87.6242468;2;22/02/2014 01:00;ASSAULT
41.89328174;-87.63523963;33;22/02/2014 01:00;THEFT
41.76638272;-87.64823331;8;22/02/2014 01:00;CRIMINAL DAMAGE
41.89479953;-87.75857494;3;22/02/2014 01:00;BATTERY
41.92370101;-87.65159443;29;22/02/2014 01:00;SCHOOL
41.88908838;-87.77237273;17;22/02/2014 01:00;MOTOR VEHICLE THEFT
41.89339268;-87.62556781;33;22/02/2014 01:02;THEFT
41.84587732;-87.71009376;18;22/02/2014 01:10;NARCOTICS
41.77915567;-87.69807306;18;22/02/2014 01:10;NARCOTICS
41.72692687;-87.65780738;3;22/02/2014 01:15;BATTERY
41.72025504;-87.55089659;9;22/02/2014 01:18;CRIMINAL TRESPASS
41.94626018;-87.65558875;8;22/02/2014 01:20;CRIMINAL DAMAGE
41.87149375;-87.62736988;3;22/02/2014 01:27;BATTERY
41.81170252;-87.67127464;3;22/02/2014 01:30;BATTERY
41.85385172;-87.63512532;3;22/02/2014 01:30;BATTERY
41.86593825;-87.72500997;28;22/02/2014 01:30;ROBBERY
41.93715969;-87.68299306;10;22/02/2014 01:30;DECEPTIVE PRACTICE
41.76596424;-87.65913918;3;22/02/2014 01:30;BATTERY
41.90923148;-87.67908853;3;22/02/2014 01:30;BATTERY
41.76105794;-87.64901202;3;22/02/2014 01:35;BATTERY
41.84440697;-87.7051608;2;22/02/2014 01:41;ASSAULT
41.89630865;-87.63433984;10;22/02/2014 01:47;DECEPTIVE PRACTICE
41.87273792;-87.73166833;33;22/02/2014 01:50;THEFT
41.88451857;-87.653862;8;22/02/2014 01:50;CRIMINAL DAMAGE
41.95046025;-87.70806877;9;22/02/2014 01:51;CRIMINAL TRESPASS
41.72270818;-87.60947286;2;22/02/2014 01:53;ASSAULT
41.93476771;-87.65378463;3;22/02/2014 01:55;BATTERY
41.87679825;-87.62779619;24;22/02/2014 01:56;OTHER OFFENSE
41.87285004;-87.67650398;8;22/02/2014 02:00;CRIMINAL DAMAGE
41.9681198;-87.66106402;33;22/02/2014 02:00;THEFT
41.82068071;-87.64083841;3;22/02/2014 02:00;BATTERY
41.81712567;-87.69462009;10;22/02/2014 02:00;DECEPTIVE PRACTICE
41.65440727;-87.60469804;3;22/02/2014 02:10;BATTERY
41.88528557;-87.66343513;8;22/02/2014 02:20;CRIMINAL DAMAGE
41.93198038;-87.72074085;2;22/02/2014 02:22;ASSAULT
41.764815;-87.66393836;3;22/02/2014 02:25;BATTERY
41.94986321;-87.65882966;16;22/02/2014 02:30;LIQUOR LAW VIOLATION
41.95179222;-87.6546111;3;22/02/2014 02:35;BATTERY
41.89108721;-87.66726392;3;22/02/2014 02:40;BATTERY
41.80810948;-87.7506537;10;22/02/2014 02:45;DECEPTIVE PRACTICE
41.93291333;-87.64514941;3;22/02/2014 02:45;BATTERY
41.76306571;-87.65811022;2;22/02/2014 02:47;ASSAULT
41.8021191;-87.62208399;3;22/02/2014 02:55;BATTERY
41.95374345;-87.72929316;3;22/02/2014 03:00;BATTERY
41.93894602;-87.74610477;2;22/02/2014 03:00;ASSAULT
41.92674715;-87.72331916;33;22/02/2014 03:00;THEFT
41.724272;-87.62525835;33;22/02/2014 03:00;THEFT
41.96167817;-87.7305676;16;22/02/2014 03:00;LIQUOR LAW VIOLATION
41.93980733;-87.65352897;33;22/02/2014 03:00;THEFT
41.88993726;-87.62906927;3;22/02/2014 03:03;BATTERY
41.96785646;-87.72816335;3;22/02/2014 03:06;BATTERY
41.80300818;-87.68904973;3;22/02/2014 03:24;BATTERY
41.92530262;-87.65142304;28;22/02/2014 03:30;ROBBERY
41.8935411;-87.71393887;3;22/02/2014 03:35;BATTERY
41.76304491;-87.69925099;4;22/02/2014 03:35;BURGLARY
41.7797104;-87.60301733;2;22/02/2014 04:00;ASSAULT
41.9786085;-87.73712722;8;22/02/2014 04:00;CRIMINAL DAMAGE
41.93291286;-87.63914427;33;22/02/2014 04:00;THEFT
41.68344186;-87.63647284;33;22/02/2014 04:00;THEFT
41.82926726;-87.62816425;8;22/02/2014 04:00;CRIMINAL DAMAGE
41.77844213;-87.7020507;3;22/02/2014 04:10;BATTERY
41.87810235;-87.64370352;28;22/02/2014 04:15;ROBBERY
41.87788278;-87.64369854;28;22/02/2014 04:16;ROBBERY
41.85568581;-87.62541475;4;22/02/2014 04:30;BURGLARY
41.7442144;-87.57113332;3;22/02/2014 04:30;BATTERY
41.69511523;-87.6308948;3;22/02/2014 04:30;BATTERY
41.91284135;-87.72627687;28;22/02/2014 04:33;ROBBERY
41.75944179;-87.56895928;3;22/02/2014 04:40;BATTERY
41.96799307;-87.76067901;16;22/02/2014 04:46;LIQUOR LAW VIOLATION
41.89140484;-87.62008066;3;22/02/2014 04:59;BATTERY
41.74593682;-87.62902923;24;22/02/2014 05:00;OTHER OFFENSE
41.92899035;-87.64903184;3;22/02/2014 05:00;BATTERY
41.98010627;-87.75091617;7;22/02/2014 05:00;CRIM SEXUAL ASSAULT
41.87427054;-87.66916795;33;22/02/2014 05:00;THEFT
41.89412224;-87.75105524;3;22/02/2014 05:20;BATTERY
41.93390647;-87.76496058;33;22/02/2014 05:20;THEFT
41.82649091;-87.63368725;12;22/02/2014 05:45;HOMICIDE
41.68821447;-87.63605522;33;22/02/2014 05:46;THEFT
41.83782756;-87.65427907;4;22/02/2014 05:54;BURGLARY
41.72815633;-87.68011575;8;22/02/2014 06:00;CRIMINAL DAMAGE
41.77102737;-87.56842217;8;22/02/2014 06:00;CRIMINAL DAMAGE
41.92635259;-87.64893876;24;22/02/2014 06:05;OTHER OFFENSE
