41.97301821;-87.77809812;3;25/01/2014 01:10;BATTERY
41.7646715;-87.58255484;3;25/01/2014 01:10;BATTERY
41.93203211;-87.77220242;9;25/01/2014 01:20;CRIMINAL TRESPASS
41.88309982;-87.77000509;8;25/01/2014 01:20;CRIMINAL DAMAGE
41.88330449;-87.74675408;3;25/01/2014 01:30;BATTERY
41.72175729;-87.6295754;33;25/01/2014 01:30;THEFT
41.88670428;-87.62813157;3;25/01/2014 01:30;BATTERY
41.65657218;-87.60247802;3;25/01/2014 01:30;BATTERY
41.75022231;-87.66514176;2;25/01/2014 01:30;ASSAULT
41.97425466;-87.79047321;10;25/01/2014 01:42;DECEPTIVE PRACTICE
41.91585788;-87.6760448;3;25/01/2014 01:42;BATTERY
41.89928561;-87.67607152;28;25/01/2014 01:45;ROBBERY
41.89988388;-87.66325686;1;25/01/2014 01:45;ARSON
41.8912049;-87.6559507;3;25/01/2014 01:45;BATTERY
41.88047608;-87.75559671;3;25/01/2014 01:47;BATTERY
41.88906803;-87.63322151;3;25/01/2014 01:48;BATTERY
41.75983038;-87.60772535;3;25/01/2014 02:00;BATTERY
41.8076582;-87.73178249;33;25/01/2014 02:00;THEFT
41.99352517;-87.70207435;3;25/01/2014 02:00;BATTERY
41.72037103;-87.5751587;15;25/01/2014 02:00;KIDNAPPING
41.76568672;-87.64427825;8;25/01/2014 02:00;CRIMINAL DAMAGE
41.98079194;-87.71109324;3;25/01/2014 02:00;BATTERY
41.89331181;-87.67518518;24;25/01/2014 02:00;OTHER OFFENSE
41.92871313;-87.64902378;33;25/01/2014 02:00;THEFT
41.68451058;-87.62901128;8;25/01/2014 02:00;CRIMINAL DAMAGE
41.7773276;-87.69850172;36;25/01/2014 02:05;WEAPONS VIOLATION
41.92300665;-87.64514197;3;25/01/2014 02:05;BATTERY
41.92650426;-87.7266802;3;25/01/2014 02:15;BATTERY
41.93772195;-87.6657277;3;25/01/2014 02:15;BATTERY
41.90780156;-87.76571019;3;25/01/2014 02:20;BATTERY
41.94999232;-87.66636798;10;25/01/2014 02:30;DECEPTIVE PRACTICE
41.88579506;-87.63112357;33;25/01/2014 02:30;THEFT
41.86290904;-87.63895855;33;25/01/2014 02:30;THEFT
41.8821141;-87.7288813;8;25/01/2014 02:30;CRIMINAL DAMAGE
41.81105441;-87.69199166;3;25/01/2014 02:40;BATTERY
41.87797566;-87.74150416;3;25/01/2014 02:45;BATTERY
41.93807913;-87.8224917;16;25/01/2014 02:50;LIQUOR LAW VIOLATION
41.89093466;-87.63016747;33;25/01/2014 02:50;THEFT
41.84440753;-87.72101909;12;25/01/2014 02:55;HOMICIDE
41.76944576;-87.66743869;8;25/01/2014 02:59;CRIMINAL DAMAGE
41.97386129;-87.65789618;3;25/01/2014 03:00;BATTERY
41.76944576;-87.66743869;3;25/01/2014 03:00;BATTERY
41.74570243;-87.72232798;33;25/01/2014 03:00;THEFT
41.9870496;-87.70520966;33;25/01/2014 03:00;THEFT
41.89543923;-87.64854166;3;25/01/2014 03:00;BATTERY
41.89471487;-87.63174209;33;25/01/2014 03:00;THEFT
41.73388866;-87.65678187;3;25/01/2014 03:00;BATTERY
41.90206377;-87.65408008;33;25/01/2014 03:00;THEFT
41.75399963;-87.64305459;3;25/01/2014 03:00;BATTERY
41.77511588;-87.63154398;3;25/01/2014 03:05;BATTERY
41.90818315;-87.68976766;3;25/01/2014 03:30;BATTERY
41.96135085;-87.67880932;8;25/01/2014 03:30;CRIMINAL DAMAGE
41.7274707;-87.59626787;7;25/01/2014 03:30;CRIM SEXUAL ASSAULT
41.84402577;-87.62858942;18;25/01/2014 03:34;NARCOTICS
41.75566655;-87.61679177;1;25/01/2014 03:39;ARSON
41.87044394;-87.63070417;3;25/01/2014 03:42;BATTERY
41.87599227;-87.73160476;3;25/01/2014 03:45;BATTERY
41.91764494;-87.68726598;33;25/01/2014 04:00;THEFT
41.73403457;-87.60392701;3;25/01/2014 04:15;BATTERY
41.67954659;-87.62285327;3;25/01/2014 04:15;BATTERY
41.7851671;-87.72108075;17;25/01/2014 04:30;MOTOR VEHICLE THEFT
41.94463023;-87.6500519;28;25/01/2014 04:30;ROBBERY
41.90153716;-87.74673785;24;25/01/2014 04:30;OTHER OFFENSE
42.01065298;-87.6826534;36;25/01/2014 04:30;WEAPONS VIOLATION
41.89015035;-87.70907963;3;25/01/2014 04:30;BATTERY
41.91249142;-87.70359354;3;25/01/2014 04:40;BATTERY
41.87690114;-87.73170639;3;25/01/2014 04:45;BATTERY
41.79442821;-87.61611816;33;25/01/2014 04:55;THEFT
41.7730434;-87.64277712;3;25/01/2014 04:56;BATTERY
41.80842756;-87.69188948;33;25/01/2014 05:00;THEFT
41.86239328;-87.70624396;8;25/01/2014 05:00;CRIMINAL DAMAGE
41.90758495;-87.6258666;24;25/01/2014 05:00;OTHER OFFENSE
41.76738709;-87.57525786;2;25/01/2014 05:13;ASSAULT
41.96951807;-87.70042502;18;25/01/2014 05:30;NARCOTICS
41.84370252;-87.63316947;33;25/01/2014 06:00;THEFT
41.83208375;-87.71704891;5;25/01/2014 06:00;BUS
41.77794219;-87.59943346;8;25/01/2014 06:00;CRIMINAL DAMAGE
41.95281052;-87.78624369;17;25/01/2014 06:00;MOTOR VEHICLE THEFT
41.78448671;-87.77160613;10;25/01/2014 06:00;DECEPTIVE PRACTICE
41.91544809;-87.69831784;8;25/01/2014 06:02;CRIMINAL DAMAGE
41.91928374;-87.75586408;24;25/01/2014 06:15;OTHER OFFENSE
41.7732662;-87.57663303;2;25/01/2014 06:15;ASSAULT
